,Name,Date,Star Rating,Title,Feedback
1383,Harry,"Feb 10, 2022 at 9:05 PM",4,4 estrellas solo por una razon,"I really like the game, it's very complete, it would be perfect if they translated the voices, the menu, the motivations into Spanish. that's why i give 4 stars

￼"
1384,SweetGreatness,"Feb 15, 2022 at 6:25 AM",3,Great work out,This exercise app is great. Had me sweating within 5 mins. The only negative I see so far is it’s not multiplayer like FITXR.  My family has started a workout team in multiple states and it will be better if we can see everyone’s score on the board instead of random names. Developers please enhance this by making this a multiplayer.
1385,technohead,"Feb 6, 2022 at 11:19 AM",5,Nearly perfect as new VR fitness,"Best VR fitness experience. I love this.

One important message to development team is that the excise starts only after two long logo splashscreen, even followed by loading screen, which is essentially unnessesary for users."
1386,OldFox-62,"Mar 11, 2022 at 8:25 AM",4,One of my favorite fitness apps,Highest calorie burning fitness app to date. Approx. 600 kcal measured with a fitness tracker in one hour.  Unfortunately not as good songs as in BoxVR (not FitXR).
1387,Ahmed,"Mar 16, 2022 at 3:36 AM",5,Amazing!,Best VR Fitness App on the Quest
1388,sbin,"Feb 11, 2022 at 3:07 PM",4,I love this but..,"I really like this game, but the skypunch movements made troubles to me.
Unfortunately, the ceiling height of my room is not high enough to do skypunchs and I gave up playng the programs including skypunchs after I punched the room light.
I do not think that this is my unique problem. It would be grateful if it has an option to replace or skip unwanted movements.
Thanks."
1389,Joost,"Mar 20, 2022 at 4:14 PM",5,Best workout game!,See title.
1390,fragments500,"Feb 13, 2022 at 2:11 AM",3,Excellent fitness experience minus rythm,"This game is worth buying right now because it is probably the best fitness experience on the market for VR.

However, as a rythm game enthusiast I have a big issue with having to throw punches slightly off-beat and left without a way to synch audio to time queues appropriately.

Minor issues:
- One of the exercises (knees) are a little buggy. They sometimes disappear.
- Some fitness lessons have very limited space between hooks, which means that if you are above average size you will have problems making the correct movement without the risk of hurting yourself.
- The game is not really multiplayer and the way that the leaderboards work is really iffy. 
- the game needs some more love when it comes to the menu screen—I cannot track my scores very easily or see my latest workouts.

Hopefully the developers fix these issues and it is a clear 5-star experience."
1391,Redshank,"Feb 27, 2022 at 1:56 PM",5,Fantastic!,"I thought I'd give it a try and I am not dissapointed.
Great guidance and exercices. Also great looking virtual surroundings. Big fun!"
1392,Eion,"Feb 12, 2022 at 1:38 AM",5,Wow 😮 what a workout!,Ok this was intense great workout like really great workout…..I love it very responsive excellent training a must buy if you’re serious about getting rid of that COVID flab 💯👍🏽
1393,Foufoutos,"Feb 4, 2022 at 3:05 AM",5,WOW!,"Just WOW! (not that WOW... a healthier one :)...) Great job folks, keep it up!"
1394,GregZone,"Feb 19, 2022 at 8:34 AM",5,Awesome Fitness App,The best non-subscription required Fitness App so far. Highly recommended.  Developers are also quick to respond to any update issues. Keep up the great work!
1395,IzzyRider,"Feb 6, 2022 at 9:10 PM",5,Super cool work out game,"After doing so many home work outs online, this is an awesome game to stay challenged and motivated while having fun🙌.  By the 2nd work out I just wanted to keep going but realized I need to get in better shape 😆"
1396,Dancaw,"Feb 13, 2022 at 1:34 AM",5,awsome,"love the app and i was aching for 3 days after money worth spent.. 

still cant seem to do knee work outs correctly though. cant seem to hit the target.. so loose leader score points"
1397,J.B,"Feb 20, 2022 at 5:47 AM",5,Totally worth it! Great workout!,"I’ve tried numerous fitness games, and this one is great value and a great workout. If you want to burn calories and have fun doing it, get this."
1398,Gee7,"Apr 11, 2022 at 8:51 PM",1,Can't aggree to terms,Stuck on the aggree to conditions page. Can't click aggree
1399,ldmarteen67,"Feb 10, 2022 at 6:01 PM",4,Pretty Darn Good,"I've read a lot of these reviews. I too did Les Mills classes at the gym for several years. This is a great workout. I am having problems with the knees so I will double check calibration today. I'd like to see a 'pause' button and an 'exit' button. Maybe I just don't know where the exit button is?!  The scoreboard doesn't bother me, my heart rate and sweat rate tell me otherwise. Kudos Les Mills!"
1400,Bananabearenstein,"Feb 10, 2022 at 8:14 PM",4,calibration could be better,It is indeed a full body workout which I enjoy and I'll continue to use as a complementary exercise app.  I do have an issue with calibration and some punches/knee motions not registering even if I have reset my guardian and height etc.  I think it's too strict with hitting the center of the target knowing that there is a lot of inaccuracy with calibration.  A little shift to the side tends to have me readjusting my position more than focus on the oncoming targets.
1401,Maverick,"Feb 6, 2022 at 7:31 PM",5,Awesome workout,"Fantastic total body workout.  All muscles were firing. Been trying to tone my thighs since knee surgery 2 years ago. You sweat like a sinner in church, but you push and challenge yourself harder. You feel powerful."
1402,Chefsugar,"Feb 4, 2022 at 2:04 AM",5,Get it!,Love it and the one time fee!
1403,Loki,"Mar 16, 2022 at 11:56 PM",5,Best experience ever!,You will enjoy yourself
1404,Johnny,"Mar 6, 2022 at 7:25 PM",4,Great but some bugs.,The game/fitness app is amazing!!! You definitely feel the burn. Sometimes the game just goes black and on the medals none of my victories show up. Small bugs but excellent app.
1405,Karsten,"Feb 17, 2022 at 10:46 AM",5,Much better than FitXR,This Workout has everything what i missed at FitXR. So this will become my standard Workout App. Thanks and good that you not choosing an Subscription Model!
1406,Nathan Carpenter,"Mar 6, 2022 at 10:35 PM",5,Awesome workout,"Hoping they have some new workouts soon, but this is really a great buy."
1407,Mama,"Mar 24, 2022 at 12:36 AM",4,Mamabear,Love love love this workout! Results in two weeks. Burn more calories than other work outs.
